x,y,which,b0,b1,b2
-9.375,18.875,s3: poly,294.23096902337613,-29.18208665366452,0.7228268352879884
-9.375,19.125,s3: poly,317.1412539962402,-31.119371831815492,0.7620621739068737
-9.375,19.375,s3: poly,208.4738981020872,-20.90115092886851,0.5238418272100989
-9.375,19.625,s3: poly,176.20487882953142,-17.52593410793176,0.43635482121526153
-9.375,19.875,s3: poly,151.67898447912174,-15.055661225258879,0.37452770611921826
-9.125,11.875,s3: poly,2414.4200232756884,-257.2530728852449,6.844823392156023
-9.125,12.125,s3: poly,2691.2415173885533,-284.00254978712195,7.485951432442221
-9.125,12.375,s3: poly,2734.687832490141,-287.9013391922132,7.5694188598306855
-9.125,12.625,s3: poly,3027.992153024271,-313.8858519186651,8.130308155946516
-9.125,12.875,s3: poly,3399.8217855076637,-346.3876623248912,8.817084667550702
-9.125,13.125,s3: poly,3402.1069762473217,-343.8526814453062,8.680058568452917
-9.125,13.375,s3: poly,3326.6659982738347,-335.6110040387693,8.456349361070698
-9.125,13.625,s3: poly,3253.8138397407674,-327.5422840677695,8.232355499783559
-9.125,13.875,s3: poly,3267.9321992571213,-327.0434916113222,8.169135964101342
-9.125,14.125,s3: poly,3093.6778859277815,-308.621657726196,7.683756845782677
-9.125,14.375,s3: poly,2860.528271228356,-285.5145300443108,7.11195114954583
-9.125,14.625,s3: poly,2927.7754172662494,-290.72280594321444,7.2022833048885015
-9.125,14.875,s3: poly,2646.52489474746,-262.9970420363597,6.519560654582569
-9.125,15.125,s3: poly,2499.724917716934,-247.63073539156622,6.119010430758113
-9.125,15.375,s3: poly,2473.382128659106,-243.83473021095523,5.993251048541088
-9.125,15.625,s3: poly,2365.0991832277923,-232.73094115437868,5.7089470674180856
-9.125,15.875,s3: poly,1948.8577427620457,-192.28105706337038,4.730575644598
-9.125,16.125,s3: poly,1766.94342215866,-173.78566748586525,4.2611930828573215
-9.125,16.375,s3: poly,1661.3691183912072,-163.54298894596457,4.013877056680844
-9.125,16.625,s3: poly,1744.3463642852016,-170.59007108679103,4.15780700741601
-9.125,16.875,s3: poly,1351.6568204989783,-132.596931003597,3.24204415376556
-9.125,17.125,s3: poly,1128.6802096371066,-110.89442300213878,2.716535810703905
-9.125,17.375,s3: poly,1131.8680646685084,-110.37318942137543,2.6817095784162195
-9.125,17.625,s3: poly,1069.3145339072385,-103.88068736783116,2.51377714197736
-9.125,17.875,s3: poly,804.001779483301,-78.30439145563284,1.9000528023154482
-9.125,18.125,s3: poly,678.7007870892036,-66.0494479412909,1.6017120677046868
-9.125,18.375,s3: poly,558.5162579369158,-54.6187482370896,1.3319293293685717
-9.125,18.625,s3: poly,439.11660235846176,-43.12835006394958,1.0568210847448218
-9.125,18.875,s3: poly,290.52093837293023,-28.819578961091164,0.7140671278362398
-9.125,19.125,s3: poly,250.6445456520869,-24.847370428000076,0.6154109074309069
-9.125,19.375,s3: poly,231.86434841126615,-22.75373567657594,0.5580633541350777
-9.125,19.625,s3: poly,200.79264420085704,-19.800191549600346,0.4879998139954725
-9.125,19.875,s3: poly,145.34409025349657,-14.302625997628937,0.35237450491798616
-8.875,11.875,s3: poly,2454.9980335022938,-260.3612693804846,6.896553798788038
-8.875,12.125,s3: poly,2770.3725744233766,-290.227656978269,7.5986194560472535
-8.875,12.375,s3: poly,2705.2587131587243,-284.44780930767405,7.471334190282731
-8.875,12.625,s3: poly,2568.1646119063935,-269.3092399391507,7.053388023422455
-8.875,12.875,s3: poly,3205.8492561814655,-327.1537487117452,8.341006484832768
-8.875,13.125,s3: poly,3344.7674479047932,-338.8363483568952,8.573748184431858
-8.875,13.375,s3: poly,3090.1708035007678,-313.9460297034063,7.966711016945344
-8.875,13.625,s3: poly,3166.2220026422274,-319.13063264586503,8.030730827308544
-8.875,13.875,s3: poly,3288.275789803786,-328.73821811540006,8.202097813297378
-8.875,14.125,s3: poly,2903.6522576754273,-291.07148104632694,7.282766638151339
-8.875,14.375,s3: poly,2871.8344316695625,-286.62460139194684,7.138740588082342
-8.875,14.625,s3: poly,2784.239361740753,-276.5865778805296,6.855586436107929
-8.875,14.875,s3: poly,2743.0175477411885,-271.0528329292261,6.68075621300515
-8.875,15.125,s3: poly,2457.902619769559,-242.9776820418714,5.990899604306132
-8.875,15.375,s3: poly,2435.056139679806,-240.11804142012699,5.903314107090493
-8.875,15.625,s3: poly,2266.8156575336,-223.33786004120472,5.4865236829966015
-8.875,15.875,s3: poly,1934.9706344078556,-190.94735296585827,4.698844016212702
-8.875,16.125,s3: poly,1836.8994067946007,-180.55933222799763,4.424263837387565
-8.875,16.375,s3: poly,1630.0468632650118,-160.29491952384222,3.930075555302576
-8.875,16.625,s3: poly,1492.533564178923,-146.9257849209992,3.6061883712274505
-8.875,16.875,s3: poly,1329.2119691312232,-130.64921538950594,3.2015236562798832
-8.875,17.125,s3: poly,1147.1059865834027,-112.36662567882216,2.7440754994487695
-8.875,17.375,s3: poly,995.0601483130262,-97.19857311391938,2.3664215849196153
-8.875,17.625,s3: poly,973.3355189591364,-94.66093625356153,2.2939297900829403
-8.875,17.875,s3: poly,774.5203010240102,-75.3906800508434,1.8288165280383744
-8.875,18.125,s3: poly,645.2354439938706,-63.09331923396976,1.5382571297874894
-8.875,18.375,s3: poly,600.5034684973489,-58.57244327945983,1.4240205223746407
-8.875,18.625,s3: poly,449.68483211940145,-44.06565631762803,1.0769872468368282
-8.875,18.875,s3: poly,343.91506008852866,-33.749108219077044,0.8261358301475594
-8.875,19.125,s3: poly,270.8525313071537,-26.67051624480969,0.6553915645787696
-8.625,12.125,s3: poly,2767.419169268088,-289.4726426073385,7.566705647978596
-8.625,12.625,s3: poly,2722.5020671368616,-282.7124360139877,7.334709832459417
-8.625,12.875,s3: poly,2854.092537426774,-293.8734431322205,7.560249365667917
-8.625,13.125,s3: poly,3266.433756598102,-330.7909704808443,8.367124280129962
-8.625,13.375,s3: poly,3129.546361371657,-316.5847391441422,7.999310707566349
-8.625,13.625,s3: poly,3298.3236654615725,-330.6678531166594,8.27512562069347
-8.625,13.875,s3: poly,3044.173855135915,-304.6872312117102,7.611919429825375
-8.625,14.125,s3: poly,3016.551803720417,-301.19251080004517,7.505302391010794
-8.625,14.375,s3: poly,3016.5437989370826,-299.81202610859145,7.434824960000859
-8.625,14.625,s3: poly,2782.4210787149173,-276.00252897416834,6.830206105739293
-8.625,14.875,s3: poly,2745.8413274191507,-271.1510079982123,6.677693898315158
-8.625,15.125,s3: poly,2563.921934902903,-252.9896634537279,6.225816620165481
-8.625,15.375,s3: poly,2375.1710126440316,-234.1306729283838,5.7555464246264165
-8.625,15.625,s3: poly,2165.7236983835064,-213.83521541130742,5.265741961393522
-8.625,15.875,s3: poly,1963.3110679699453,-193.316138386834,4.746341791214436
-8.625,16.125,s3: poly,1788.7924502995238,-175.87573633406305,4.31085379967413
-8.625,16.375,s3: poly,1831.586965191549,-179.5162951104478,4.385875734076036
-8.625,16.625,s3: poly,1667.4441263546482,-163.13920175401577,3.977396036989919
-8.625,16.875,s3: poly,1386.6809594082947,-135.86895515064361,3.3177599111229035
-8.625,17.125,s3: poly,1232.2087761659038,-120.58140153655707,2.9409998044217094
-8.625,17.375,s3: poly,1102.285676563166,-107.39086278967935,2.607053562341244
-8.625,17.625,s3: poly,1019.6795368504576,-99.1342098702381,2.4010135985273102
-8.625,17.875,s3: poly,677.277882786039,-66.2190226613603,1.6141659879596841
-8.625,18.125,s3: poly,664.1826938986981,-64.87199145843324,1.5793506444338061
-8.625,18.375,s3: poly,535.7807375001668,-52.293494151010435,1.2723210676400745
-8.625,18.625,s3: poly,325.8284929921428,-32.29669957401287,0.7993229453037898
-8.625,18.875,s3: poly,238.72184873681002,-23.7831998502541,0.5920210894386709
-8.375,12.375,s3: poly,2726.052233598161,-283.56692525881755,7.371552105800819
-8.375,12.625,s3: poly,2499.800425847064,-261.35370465589966,6.825760040338975
-8.375,12.875,s3: poly,2964.030123498824,-302.63937007722785,7.721531225836309
-8.375,13.125,s3: poly,3148.484060444479,-318.3990530026154,8.043349929392928
-8.375,13.375,s3: poly,3255.007012641972,-327.486148051024,8.227981280534895
-8.375,13.625,s3: poly,3459.5938197042124,-345.64384670645694,8.620640070512543
-8.375,13.875,s3: poly,3402.7170281719,-338.2632976453172,8.391451330550879
-8.375,14.125,s3: poly,3415.714280566858,-339.0776670125038,8.39801363165661
-8.375,14.375,s3: poly,2995.6789522411823,-298.1469569783454,7.403458730411195
-8.375,14.625,s3: poly,2826.237957112884,-280.4582602444257,6.94310961299006
-8.375,14.875,s3: poly,2640.820948809081,-261.66128369594213,6.467036408585622
-8.375,15.125,s3: poly,2517.2936667505583,-247.96480143442017,6.090642003414825
-8.375,15.375,s3: poly,2441.6077231580184,-240.0434830162884,5.883622867116616
-8.375,15.625,s3: poly,2151.0190212295925,-211.77405909952884,5.19838045434628
-8.375,15.875,s3: poly,2000.6784783306464,-196.92733440826353,4.83411525217807
-8.375,16.125,s3: poly,2048.7106691192266,-200.24953447195568,4.877619117041936
-8.375,16.375,s3: poly,1779.8068410944327,-174.48760924600205,4.2645118234918815
-8.375,16.625,s3: poly,1668.8048756347303,-163.08160647888025,3.9720087292142594
-8.375,16.875,s3: poly,1435.4735193243625,-140.37352877163354,3.421322496092939
-8.375,17.125,s3: poly,1247.1183923663016,-121.92388286794254,2.9708747905074606
-8.375,17.375,s3: poly,1080.4753000271276,-105.17531480452939,2.5509141800989052
-8.375,17.625,s3: poly,1002.235187031911,-97.30730149401936,2.353865206680214
-8.375,17.875,s3: poly,760.040931691235,-74.27134307212701,1.809526338908608
-8.375,18.125,s3: poly,646.7215782937872,-63.37291085553444,1.5481512053497797
-8.375,18.375,s3: poly,449.69837031841655,-44.16964016014793,1.0822503886603614
-8.375,18.625,s3: poly,426.5085195883274,-41.669587052277826,1.015120700288602
-8.125,13.125,s3: poly,3073.5912902385585,-310.9504020539676,7.8585390939765665
-8.125,13.375,s3: poly,3087.2433971249293,-311.8943750961615,7.869592228619116
-8.125,13.625,s3: poly,3031.995961749753,-304.6459058474198,7.642957676787682
-8.125,13.875,s3: poly,3206.649732833111,-319.52017485592,7.9455067600975555
-8.125,14.125,s3: poly,3107.1273863412544,-308.8336201514451,7.6591598878596265
-8.125,14.375,s3: poly,2844.974973719665,-283.0633733611845,7.027082311529838
-8.125,14.625,s3: poly,2655.5142721183774,-264.0520448253158,6.550975424226703
-8.125,14.875,s3: poly,2702.8887616296524,-267.25524892346164,6.5906846392606075
-8.125,15.125,s3: poly,2742.844389179166,-269.687291507504,6.611347037734736
-8.125,15.375,s3: poly,2626.5339361459783,-257.56416992436885,6.2957933457175805
-8.125,15.625,s3: poly,2496.0081104025276,-244.45547380623225,5.966799238479743
-8.125,15.875,s3: poly,2170.640921533307,-212.71193217827883,5.196209379670046
-8.125,16.125,s3: poly,2072.9978593121523,-202.76839329823747,4.942041465930184
-8.125,16.375,s3: poly,1766.7208944443164,-173.0735237915821,4.226162509503888
-8.125,16.625,s3: poly,1642.1015460044277,-160.71650320595458,3.9205718563633214
-8.125,16.875,s3: poly,1536.7952467082753,-150.02415225392582,3.6488814561952556
-8.125,17.125,s3: poly,1255.234033409777,-122.57687144513872,2.9829624427794705
-8.125,17.375,s3: poly,1047.4291491281463,-101.86651500487297,2.4680948575483765
-8.125,17.625,s3: poly,821.2106987680779,-80.45590070274083,1.9650334666410738
-8.125,17.875,s3: poly,769.6122315415772,-75.04323759609812,1.8237392357084627
-8.125,18.125,s3: poly,589.1893925267788,-57.81395926535525,1.4147629621761963
-8.125,18.375,s3: poly,590.6266853810055,-57.56780330788591,1.3985096168910691
-8.125,18.625,s3: poly,466.3848124652805,-45.21615501791316,1.0919857101699257
-7.875,10.125,s3: poly,1532.7778482558067,-177.1470356843387,5.088541163276841
-7.875,10.375,s3: poly,1798.9123388458179,-200.71817595487076,5.591489542064484
-7.875,10.625,s3: poly,1962.3314938243307,-215.84586600809166,5.9259031945728955
-7.875,10.875,s3: poly,2210.6128908696464,-238.309528313793,6.422466192006656
-7.875,11.125,s3: poly,2054.027469661391,-222.50552169597148,6.022338686828467
-7.875,11.375,s3: poly,2479.537404915922,-261.6507260961991,6.906527342460565
-7.875,11.625,s3: poly,2470.891828683708,-260.18323591377595,6.850616703385236
-7.875,11.875,s3: poly,2380.1727642260043,-251.60159615890788,6.645922393847318
-7.875,12.125,s3: poly,2564.242599448587,-268.0832674524033,7.004668296432001
-7.875,13.625,s3: poly,3373.1356197422892,-336.3100985193763,8.36888863806039
-7.875,13.875,s3: poly,2936.2588178556966,-293.42597866659514,7.318940470546033
-7.875,14.125,s3: poly,3431.9182896512148,-339.1399381987743,8.359192833923906
-7.875,14.375,s3: poly,2950.9771389116972,-292.9684538381896,7.2569376291392045
-7.875,14.625,s3: poly,2964.220497272022,-292.6805987240484,7.207014518214227
-7.875,14.875,s3: poly,2763.465526974947,-272.08162764114456,6.679071268975559
-7.875,15.125,s3: poly,2576.126548779153,-253.91675095823933,6.240889969194961
-7.875,15.375,s3: poly,2367.940189853575,-233.16326444103598,5.725080095365824
-7.875,15.625,s3: poly,2556.7501273095354,-249.69287765781314,6.0767006034477555
-7.875,15.875,s3: poly,2285.3654610148146,-223.26503890506802,5.434476158768846
-7.875,16.125,s3: poly,2112.143843407531,-206.53438026845154,5.033115532482599
-7.875,16.375,s3: poly,1911.0714625240857,-186.41153592144497,4.530121584051809
-7.875,16.625,s3: poly,1784.2762130928388,-174.26367596826506,4.240872102152439
-7.875,16.875,s3: poly,1512.2888650299649,-147.58865196236346,3.5888410251337186
-7.875,17.125,s3: poly,1181.9864418739683,-115.71623835393073,2.8233255655897023
-7.875,17.375,s3: poly,939.4315824535504,-91.85446496416485,2.238752500141523
-7.875,17.625,s3: poly,796.8033187139466,-78.06775772277666,1.9069595243896271
-7.875,17.875,s3: poly,692.6620195616239,-67.87905286131232,1.658427215564478
-7.625,9.875,s3: poly,1187.5074421990766,-145.24100643739894,4.363092695115786
-7.625,10.125,s3: poly,1268.2811261718475,-151.29604775872033,4.461138387708778
-7.625,10.375,s3: poly,1802.9887475176884,-199.9612408316971,5.536477997964071
-7.625,10.625,s3: poly,2271.6554125889047,-244.21608801746254,6.5701739875023994
-7.625,10.875,s3: poly,2224.212388643312,-239.02952628669195,6.422937895159812
-7.625,11.125,s3: poly,2161.7613780407646,-232.38902652691908,6.245266582236036
-7.625,11.375,s3: poly,2353.4826226623154,-250.1275089131238,6.645357366989749
-7.625,11.625,s3: poly,2521.755071227147,-264.9691636942693,6.962278087428726
-7.625,11.875,s3: poly,2460.1509309898147,-258.21313340188743,6.7749310803078995
-7.625,12.125,s3: poly,2494.7271685922965,-260.61723656191,6.805135755731877
-7.625,13.625,s3: poly,3028.5158654083034,-303.14912456899435,7.575632601667852
-7.625,13.875,s3: poly,3063.1569714498996,-305.3180934989486,7.594618430467219
-7.625,14.125,s3: poly,3001.0336902119416,-298.132976571842,7.389534735233333
-7.625,14.375,s3: poly,2934.950641879237,-290.3838398180342,7.166377492717812
-7.625,14.625,s3: poly,2928.531987276994,-288.8642613019679,7.105329351401071
-7.625,14.875,s3: poly,2802.4123936907304,-275.42634863715534,6.748816193453988
-7.625,15.125,s3: poly,2580.074849138466,-253.607163327408,6.21456612246949
-7.625,15.375,s3: poly,2574.287869489712,-251.84410873070516,6.139296898427061
-7.625,15.625,s3: poly,2357.514915116222,-230.76379884811723,5.629302620505973
-7.625,15.875,s3: poly,2341.4834397062546,-228.84543272058076,5.573277973264606
-7.625,16.125,s3: poly,2201.8662084093926,-214.96022130160745,5.227644987983032
-7.625,16.375,s3: poly,2077.4965893463423,-202.72787533099702,4.9289151263473485
-7.625,16.625,s3: poly,1583.3696489263623,-154.81998305132245,3.7723497276457048
-7.625,16.875,s3: poly,1428.7063907713962,-139.4816734995764,3.3929954186666245
-7.625,17.125,s3: poly,1204.331482223264,-117.7153791644361,2.8678990144693506
-7.625,17.375,s3: poly,1080.4138036310494,-105.390910230624,2.562241411164807
-7.625,17.625,s3: poly,868.6981949807032,-84.9014258388078,2.0684936669815017
-7.625,17.875,s3: poly,704.9409243898006,-68.8188447100256,1.6745315761378268
-7.375,9.625,s3: poly,708.1505839124446,-97.88801372539336,3.211554076279521
-7.375,9.875,s3: poly,793.0339565594838,-106.79713650690353,3.434828017128032
-7.375,10.125,s3: poly,1526.6312715195716,-175.00287477773733,4.992819777761765
-7.375,10.375,s3: poly,1695.6369694237405,-190.74522028336096,5.349884417625678
-7.375,10.625,s3: poly,2527.0990769481373,-267.5753376391152,7.0956969506330125
-7.375,10.875,s3: poly,2503.4887109299075,-265.0082509519377,7.023341326990075
-7.375,11.125,s3: poly,2513.400477443148,-265.4306990900626,7.013246764199773
-7.375,11.375,s3: poly,2567.2343784839513,-269.27422506142926,7.067001486542193
-7.375,11.625,s3: poly,2692.2528544078796,-280.4964605837364,7.308683114355624
-7.375,11.875,s3: poly,2393.8746380945818,-251.48724576463238,6.604680591960171
-7.375,12.125,s3: poly,2421.4479045871985,-253.48769670348153,6.632803040531894
-7.375,12.375,s3: poly,2844.4838156232586,-291.62501447810484,7.473865623288893
-7.375,13.625,s3: poly,3000.30330013599,-299.75459595395347,7.476313994950539
-7.375,13.875,s3: poly,2936.2079084232023,-293.3261382656492,7.313615406367578
-7.375,14.125,s3: poly,2724.214346918772,-271.59565083695486,6.757617314190764
-7.375,14.375,s3: poly,2861.3757831443922,-283.31985733168904,6.997680414734432
-7.375,14.625,s3: poly,2840.310066119292,-280.5369586737882,6.910626213475321
-7.375,14.875,s3: poly,2843.6765515400875,-279.99700555505285,6.873706711371194
-7.375,15.125,s3: poly,2713.6443713836334,-265.99380973367045,6.4991074476565345
-7.375,15.375,s3: poly,2564.9860263488677,-251.34511971983815,6.138393188591576
-7.375,15.625,s3: poly,2375.2216865123137,-232.66119364671445,5.679763459094735
-7.375,15.875,s3: poly,2201.0375978581674,-215.47782551196315,5.257011685385903
-7.375,16.125,s3: poly,2194.080084742089,-214.25234800818762,5.211953870123623
-7.375,16.375,s3: poly,2006.0323693663927,-195.84040236833334,4.7637491853355645
-7.375,16.875,s3: poly,1438.5179989847643,-140.57035710140863,3.4230253669760313
-7.375,17.125,s3: poly,1336.8429584020519,-130.27671210593317,3.163305409286551
-7.375,17.375,s3: poly,1006.643478765697,-98.2855713373561,2.3914099379276146
-7.125,9.875,s3: poly,1338.3816020420884,-156.32037431386908,4.541409467713555
-7.125,10.125,s3: poly,1471.1959393139464,-167.91924566296728,4.777946805108412
-7.125,10.375,s3: poly,1649.497717434448,-184.8941795188192,5.1724067591661225
-7.125,10.625,s3: poly,1983.327400191359,-214.80397490325726,5.81741851206293
-7.125,10.875,s3: poly,2302.1955692445354,-244.93588533952112,6.524404761149423
-7.125,11.125,s3: poly,2363.635471800897,-251.1588830215835,6.676674398048676
-7.125,11.375,s3: poly,2378.9901936311994,-251.47693487225746,6.649932889112986
-7.125,11.625,s3: poly,2298.249902925331,-243.26753223675505,6.438289366233332
-7.125,11.875,s3: poly,2549.916985993923,-265.5054819131322,6.912690203319919
-7.125,12.125,s3: poly,2600.3049122745133,-269.88726260073395,7.004423726192354
-7.125,12.375,s3: poly,2740.670979927483,-281.58632654787806,7.2328219939632294
-7.125,12.625,s3: poly,2806.5543331791473,-286.39492934513567,7.3054927712205755
-7.125,13.625,s3: poly,3155.981871997836,-314.0948784018987,7.801574187596459
-7.125,13.875,s3: poly,2883.7071932042086,-287.0856479353569,7.132357495863261
-7.125,14.125,s3: poly,3065.305503501674,-303.0449154720614,7.473466150972341
-7.125,14.375,s3: poly,2962.6619099500313,-292.5911292049713,7.207440026420645
-7.125,14.625,s3: poly,3006.4701899386714,-295.7032534920207,7.252425256644181
-7.125,14.875,s3: poly,2808.1435239841985,-275.95226639627947,6.760196687205993
-7.125,15.125,s3: poly,2624.725954465211,-257.80952239073326,6.313232209923174
-7.125,15.375,s3: poly,2535.4711226407917,-248.2507519198289,6.057101024035875
-7.125,15.625,s3: poly,2382.8868974796537,-233.1379185948213,5.68439659913936
-7.125,15.875,s3: poly,2220.013021974381,-216.8665498837382,5.279153786856494
-7.125,16.125,s3: poly,1825.7230020688007,-179.17585863593607,4.382984993975076
-7.125,16.375,s3: poly,1897.6755117167465,-185.1565715854221,4.501326568535918
-7.125,16.875,s3: poly,1289.0188397654508,-126.35305216731746,3.087654814677429
-7.125,17.125,s3: poly,1178.5932004581523,-115.14511103475813,2.803643036141018
-7.125,17.375,s3: poly,1027.7332331662476,-100.12699728340849,2.430699648032323
-6.875,9.625,s3: poly,801.6602384776113,-103.28921810457632,3.241902188820964
-6.875,9.875,s3: poly,1015.5976545774811,-124.46329450585965,3.7583036966890138
-6.875,10.125,s3: poly,1435.513139567273,-163.3352090289172,4.6400881742523605
-6.875,10.375,s3: poly,1787.561834433692,-196.85634035502704,5.423677274703021
-6.875,10.625,s3: poly,1759.579213945913,-194.24905055514168,5.356837519821696
-6.875,10.875,s3: poly,2043.5201560321389,-220.75928819598806,5.963344769193583
-6.875,11.125,s3: poly,2244.3182622610825,-239.41123038615294,6.384959511546047
-6.875,11.375,s3: poly,2268.074522820785,-241.12546539346206,6.410573010367852
-6.875,11.625,s3: poly,2372.442766348487,-249.89770602797861,6.58472229943971
-6.875,11.875,s3: poly,2159.6791680128877,-228.90629622877927,6.0631626480842575
-6.875,12.125,s3: poly,2426.432985585926,-252.82989377877664,6.586557120143189
-6.875,12.375,s3: poly,2545.185780827268,-262.3825778351696,6.761081770724349
-6.875,12.625,s3: poly,2604.2677135771046,-267.00632980612943,6.842192475850285
-6.875,13.875,s3: poly,3360.8305247774533,-331.2980207219736,8.145381588193027
-6.875,14.125,s3: poly,3268.023779447591,-322.27709544228765,7.926362134674528
-6.875,14.375,s3: poly,2832.8876842757527,-279.80268053956934,6.893459278685464
-6.875,14.625,s3: poly,2874.952924374013,-283.123153753011,6.952583766681877
-6.875,14.875,s3: poly,3022.6444298388733,-296.5848620070653,7.2539430181532465
-6.875,15.125,s3: poly,2657.117915026599,-260.5999970001721,6.369989132337301
-6.875,15.375,s3: poly,2528.306304029837,-247.9802875561762,6.061798748200848
-6.875,15.625,s3: poly,2296.5446669154007,-224.97459481664612,5.492505031638562
-6.875,15.875,s3: poly,2258.596031492585,-220.76718072496425,5.377649591769199
-6.875,16.125,s3: poly,1883.0242669628478,-184.20774565941042,4.490237170496894
-6.875,16.375,s3: poly,1722.71319235369,-168.39502784276735,4.102423228854768
-6.875,17.125,s3: poly,1143.0151947981028,-111.56139398937034,2.7131424166216385
-6.875,17.375,s3: poly,1102.785197012274,-107.25519818455956,2.5989284331980445
-6.625,9.375,s3: poly,445.8062162957179,-67.11298099695897,2.3292805088447026
-6.625,9.625,s3: poly,815.6177583269446,-103.2508083647224,3.2051048621597302
-6.625,9.875,s3: poly,1066.7667481869616,-127.47056496407814,3.7771116578523167
-6.625,10.125,s3: poly,1216.5969110430838,-141.653959388424,4.1017829705463065
-6.625,10.375,s3: poly,1673.633156855593,-185.31609362802743,5.1317021165420895
-6.625,10.625,s3: poly,1667.6959941025239,-185.62039311790687,5.155281321486652
-6.625,10.875,s3: poly,1701.4383909731541,-188.80158682446768,5.223666403647039
-6.625,11.125,s3: poly,2046.712011725064,-220.21367695363284,5.922508260101867
-6.625,11.375,s3: poly,2390.482621658393,-252.38989962617896,6.663356387008482
-6.625,11.625,s3: poly,2118.6561162010994,-225.67130792620435,6.007629972856213
-6.625,11.875,s3: poly,2482.0593827088833,-258.95848008585335,6.755570947148853
-6.625,12.125,s3: poly,2323.8146706975303,-242.8013102556624,6.343351434780189
-6.625,12.375,s3: poly,2528.594846625013,-260.99891766729905,6.735413686611804
-6.625,12.625,s3: poly,2783.155471065975,-283.2403892409474,7.205338583506547
-6.625,14.875,s3: poly,2690.337393778716,-264.64204183084576,6.490179205503821
-6.625,15.125,s3: poly,2634.6245407612955,-258.77805255201156,6.336175425541338
-6.625,15.375,s3: poly,2511.5330169404524,-246.51788660222132,6.031203582847466
-6.625,15.625,s3: poly,2343.272980238782,-229.13990053666942,5.583356869007349
-6.625,15.875,s3: poly,2050.3213730542507,-200.7624866440242,4.89995753557525
-6.375,9.375,s3: poly,295.7907607864168,-52.19900957684152,1.9613471522939177
-6.375,9.625,s3: poly,544.5121854410579,-76.45933156097291,2.5394888064918955
-6.375,9.875,s3: poly,1046.4434184799268,-124.72158588392318,3.6880877955647016
-6.375,10.125,s3: poly,1252.1860800652992,-145.01318665585794,4.17711741891848
-6.375,10.375,s3: poly,1342.3496499583127,-154.29881373817642,4.412135323997255
-6.375,10.625,s3: poly,1704.9635286447583,-188.41641145995501,5.201506790552636
-6.375,10.875,s3: poly,1902.3756974078374,-207.62142216595055,5.660741589144012
-6.375,11.125,s3: poly,1874.1804972928567,-204.8665886102962,5.58886860152757
-6.375,11.375,s3: poly,2256.8900196526793,-239.49770338029728,6.35904971352836
-6.375,11.625,s3: poly,2133.234606602373,-226.86511345302463,6.033340294782109
-6.375,11.875,s3: poly,2239.607322853407,-235.98194790456935,6.215826289167576
-6.375,12.125,s3: poly,2444.142240122308,-254.46714365088164,6.623235450608248
-6.375,12.375,s3: poly,2620.679563297747,-269.514608653235,6.929619306926806
-6.375,12.625,s3: poly,3045.3647088203156,-308.1471879028137,7.791058223958766
-6.375,12.875,s3: poly,3000.225345811146,-301.81177516223215,7.584746549923762
-6.375,13.125,s3: poly,3126.5064733808904,-312.6432857446602,7.80623961700327
-6.375,14.875,s3: poly,2982.862233712344,-292.2490150763353,7.136882740189323
-6.375,15.125,s3: poly,2784.5823835681977,-272.62990702190467,6.652275819207314
-6.375,15.375,s3: poly,2377.6075883020326,-233.54328715874303,5.719485191942428
-6.375,15.625,s3: poly,2126.789539621366,-208.50912369261454,5.096160192388634
-6.375,15.875,s3: poly,2083.716262486812,-203.32811655549992,4.9441855302473074
-6.375,16.125,s3: poly,1872.9307534551406,-182.92168846018868,4.452049369942072
-6.125,10.125,s3: poly,1058.4976387225379,-125.46205433726503,3.689360956799307
-6.125,10.375,s3: poly,1285.0189464174805,-148.26246442047506,4.2529116682596015
-6.125,10.625,s3: poly,1663.8111128141015,-184.89789507192742,5.128884482595871
-6.125,10.875,s3: poly,1732.3101919830538,-192.3221426513967,5.322172893509437
-6.125,11.125,s3: poly,1790.1242010928231,-197.30871684687725,5.426849197466487
-6.125,11.375,s3: poly,1954.5877536338094,-211.58903442307152,5.7209806072790705
-6.125,11.625,s3: poly,2163.5338679086362,-229.96474827314032,6.110544059449865
-6.125,11.875,s3: poly,2150.085949763448,-227.57373578068612,6.022262130061985
-6.125,12.125,s3: poly,2470.6043415309273,-256.8889725432222,6.678815838636139
-6.125,12.375,s3: poly,2607.639395193818,-267.93836181885376,6.882949118203012
-6.125,12.625,s3: poly,2821.6583333196345,-287.24511521900894,7.308491309985059
-6.125,12.875,s3: poly,3062.5797863177454,-308.01469415389346,7.7382288335861915
-6.125,13.125,s3: poly,3250.42849587024,-324.10703388517396,8.069124137215102
-5.875,10.375,s3: poly,1280.1118925571202,-146.84769826965467,4.189079699150939
-5.875,10.625,s3: poly,1198.3589353928198,-140.80595691580905,4.092898479787729
-5.875,10.875,s3: poly,1581.496935001154,-177.95425188970725,4.983468974023273
-5.875,11.125,s3: poly,1948.3687832934124,-211.49953654332677,5.737844625116488
-5.875,11.375,s3: poly,1757.0420061738846,-192.63477752067928,5.27075053636087
-5.875,11.625,s3: poly,1853.0152558195182,-200.09793300700792,5.3973544670983
-5.875,11.875,s3: poly,2285.840986155957,-240.13573885544415,6.3089432778734835
-5.875,12.125,s3: poly,2801.335576671378,-287.7139210938758,7.388514339149783
-5.875,12.375,s3: poly,2891.3437954060364,-294.84655699862225,7.516550396312236
